,number,classification,timestamp,latitude,longitude,report,key_words
2838,14150,Class B,2006-03-17 12:00:00+00:00,36.71418,-93.25712, Possible mid-day sighting by motorist on Hwy 465 outside Branson,Possible mid-day sighting motorist Hwy 465 outside Branson
2839,14467,Class B,2008-01-22 12:00:00+00:00,37.18124,-94.47345, Pre-dawn road-crossing sighting by motorists outside Oronogo,Pre-dawn road-crossing sighting motorists outside Oronogo
2840,15236,Class B,2006-06-18 12:00:00+00:00,37.2306,-91.30804, Possible vocalizations heard by campers on the Current River,Possible vocalizations heard campers Current River
2841,20677,Class B,2002-10-09 12:00:00+00:00,38.40685,-90.7, Resident describes possible vocalizations near Robertsville.,Resident describes possible vocalizations near Robertsville.
2842,21660,Class B,2007-01-09 12:00:00+00:00,38.01223,-91.64719, Woman describes childhood incidents -- possible tracks and vocalization near outside rural home near St.James/Rolla,Woman describes childhood incidents -- possible tracks vocalization near outside rural home near St.James/Rolla
2843,24102,Class B,1932-01-01 12:00:00+00:00,39.80751,-94868400.0, Recollections of numerous encounters at a logging camp during the Great Depression,Recollections numerous encounters logging camp Great Depression
2844,24767,Class B,1991-11-15 12:00:00+00:00,37.19201,-93.73122, Motorist recalls possible early morning sighting north of Mt. Vernon,Motorist recalls possible early morning sighting north Mt. Vernon
2845,25026,Class B,2009-03-09 12:00:00+00:00,36.3881,-93.1073, Possible late night sighting across the road from a house near Kirbyville,Possible late night sighting across road house near Kirbyville
2846,25874,Class B,2008-07-04 12:00:00+00:00,36.7279,-93.6383, Possible late night encounter by canoeists on Flat Creek near Piney Creek Wilderness,Possible late night encounter canoeists Flat Creek near Piney Creek Wilderness
2847,26306,Class B,2009-09-25 12:00:00+00:00,36.50787,-94.2319, Possible nighttime encounter at a rural home near the village of Jane,Possible nighttime encounter rural home near village Jane
2848,26694,Class B,2009-09-24 12:00:00+00:00,37.66643,-90.86792, Possible nighttime encounter while camping near Potosi,Possible nighttime encounter camping near Potosi
2849,26919,Class B,2009-11-24 12:00:00+00:00,38.4063,-90.7357, Early A.M. sighting returning home from family event,Early A.M. sighting returning home family event
2850,27023,Class B,2004-07-13 12:00:00+00:00,39.08817,-92.31901, Huge animal screams and circles campsite at Finger Lake Park,Huge animal screams circles campsite Finger Lake Park
2851,27261,Class B,2007-11-18 12:00:00+00:00,36.57869,-90.21339, Couple witness rocks thrown and possible vocalizations between two animals on either side of a fishing dock near Williamsville,Couple witness rocks thrown possible vocalizations two animals either side fishing dock near Williamsville
2852,27341,Class B,1977-03-15 12:00:00+00:00,37.5656,-92.1426, Childhood memory of a figure filling the window of her home near Evening Shade,Childhood memory figure filling window home near Evening Shade
2853,27800,Class B,2010-05-25 12:00:00+00:00,37.18847,-90.52135, Large unknown animal on all fours seen crossing a road near Patterson,Large unknown animal fours seen crossing road near Patterson
2854,30159,Class B,1989-11-18 12:00:00+00:00,38.11468,-91.06547, Recollection of a possible nighttime encounter on a four-wheeler near Sullivan,Recollection possible nighttime encounter four-wheeler near Sullivan
2855,33872,Class B,2012-02-22 12:00:00+00:00,37.8322,-95.32129, Grandmother has a possible night time sighting from her home in the city of Nevada,Grandmother possible night time sighting home city Nevada
2856,36407,Class B,2012-09-04 12:00:00+00:00,37.50983,-92.22327, Mother & daughter hear possible vocalizations outside a home near Richland,Mother & daughter hear possible vocalizations outside home near Richland
2857,38339,Class B,2012-11-15 12:00:00+00:00,39.20894,-94.2908, Possible nighttime activity at a rural home near Rayville,Possible nighttime activity rural home near Rayville
2858,39615,Class B,2007-11-15 12:00:00+00:00,36.4504,-92.2428, Homeowner awakens to something messing with rabbit cage and sees a tall dark figure near Brixey,Homeowner awakens something messing rabbit cage sees tall dark figure near Brixey
2859,39835,Class B,2013-02-12 12:00:00+00:00,39.03445,-94.10855, Man running his coon dogs at night sees a large figure near Grain Valley,Man running coon dogs night sees large figure near Grain Valley
2860,40015,Class B,2012-10-24 12:00:00+00:00,37.84239,-94.60359, Driver has possible early morning sighting near Fort Scott,Driver possible early morning sighting near Fort Scott
2861,40548,Class B,2012-09-21 12:00:00+00:00,37.91544,-94.32079, Motorist has a possible sighting on a rainy night near Schell City,Motorist possible sighting rainy night near Schell City
2862,41195,Class B,2013-05-19 12:00:00+00:00,38.524,-94.1927, Woman hears possible vocalizations in the James A. Reed Memorial Wildlife Area,Woman hears possible vocalizations James A. Reed Memorial Wildlife Area
2863,46676,Class B,2014-10-01 12:00:00+00:00,37.4504,-92.5415, Soldier reports possible vocalizations during a morning group run at Fort Leonard Wood,Soldier reports possible vocalizations morning group run Fort Leonard Wood
2864,48156,Class B,1978-12-13 12:00:00+00:00,37.48743,-93.86594, Duck hunter recalls hearing possible vocalizations from three individuals on Stockton Lake,Duck hunter recalls hearing possible vocalizations three individuals Stockton Lake
2865,48339,Class B,2015-02-15 12:00:00+00:00,38.45927,-90.55145, Dark figure crosses the road at night in front of motorist near High Ridge,Dark figure crosses road night front motorist near High Ridge
2866,48530,Class B,2015-04-24 12:00:00+00:00,40.57773,-93.64312, Brothers observe tall animal during early morning visit to hunting area near Lineville,Brothers observe tall animal early morning visit hunting area near Lineville
2867,48655,Class B,1997-08-15 12:00:00+00:00,37.93125,-91.33569, Recollection of seeing a huge bipedal shadow while camping that steals food near Steelville,Recollection seeing huge bipedal shadow camping steals food near Steelville
2868,49971,Class B,2015-10-11 12:00:00+00:00,37.05571,-90.89388, Possible whoops heard while stargazing near Van Buren,Possible whoops heard stargazing near Van Buren
2869,50534,Class B,1973-07-01 12:00:00+00:00,38.16811,-92.79309, Memory told of rocks thrown as two friends attempt to climb steep hill at Lake of the Ozarks,Memory told rocks thrown two friends attempt climb steep hill Lake Ozarks
2870,50717,Class B,2010-06-01 12:00:00+00:00,37.99225,-91.42575, Man recalls primate-like vocalization and rocks thrown at a fishing area in the Rvierside Conservation Area,Man recalls primate-like vocalization rocks thrown fishing area Rvierside Conservation Area
2871,51882,Class B,2016-05-05 12:00:00+00:00,39.00875,-94.30658, Night fisherman intimidated by large rock thrown into water near Monkey Mountain,Night fisherman intimidated large rock thrown water near Monkey Mountain
2872,55225,Class B,1997-11-12 12:00:00+00:00,36.589,-93.3945, Memory told of seeing an unknown creature climbing a tree while driving between Marionville and Aurora,Memory told seeing unknown creature climbing tree driving Marionville Aurora
2873,2376,Class B,2001-09-08 12:00:00+00:00,30.38345,-88.72985, Young couple encounter a rancid smell,Young couple encounter rancid smell
2874,8429,Class B,1997-10-12 12:00:00+00:00,30.46825,-89.6918, Afternoon sighting by mother and daughter in Honey Island Swamp,Afternoon sighting mother daughter Honey Island Swamp
2875,13347,Class B,1981-08-15 12:00:00+00:00,32.31255,-88.65135, Possible daylight sighting by boy near Meridian,Possible daylight sighting boy near Meridian
2876,35789,Class B,2010-10-21 12:00:00+00:00,32.09515,-88.68893, Possible wood knocks heard by a photographer near Quitman,Possible wood knocks heard photographer near Quitman
2877,39764,Class B,2013-02-16 12:00:00+00:00,34.735,-88.26655, Possible night screams heard near Burnsville,Possible night screams heard near Burnsville
2878,562,Class B,1990-11-10 12:00:00+00:00,47.07954,-112.5649, Hunting party reports frightening vocalization,Hunting party reports frightening vocalization
2879,1518,Class B,1994-09-30 12:00:00+00:00,46.18694,-113.6925," Campers hear something ""running"" through camp & find very large footprints","Campers hear something ""running"" camp & find large footprints"
2880,1533,Class B,1981-12-20 12:00:00+00:00,47.07444,-111.9625, Motorist & passenger see white creature standing off I-15,Motorist & passenger see white creature standing I-15
2881,1757,Class B,1988-12-15 12:00:00+00:00,46.05292,-112.571, Two separate sets of large footprints found,Two separate sets large footprints found
2882,10260,Class B,1978-07-04 12:00:00+00:00,48.27011,-115.6418, Four climbers report repeated vocalizations,Four climbers report repeated vocalizations
2883,10357,Class B,2005-01-23 12:00:00+00:00,46.75889,-114.08, Two men report powerful vocalizations behind neighborhood,Two men report powerful vocalizations behind neighborhood
2884,12636,Class B,2003-06-18 12:00:00+00:00,48.68,-113.82, Video taken of running biped near Avalanche in Glacier National Park,Video taken running biped near Avalanche Glacier National Park
2885,21907,Class B,2010-03-20 12:00:00+00:00,47.60413,-113.7593, Possible sighting and wood knocks heard near Swan Lake,Possible sighting wood knocks heard near Swan Lake
2886,30384,Class B,1978-10-21 12:00:00+00:00,45.12266,-111.563, Cousins view a large biped figure on opening day near Virginia City,Cousins view large biped figure opening day near Virginia City
2887,34024,Class B,2010-10-22 12:00:00+00:00,46.30766,-113.1424, After exploring old gold mines a rock is thrown at a moving vehicle near Georgetown,After exploring old gold mines rock thrown moving vehicle near Georgetown
2888,36008,Class B,2012-06-30 12:00:00+00:00,45.28074,-109.5528, Photograph taken of a figure sitting by a creek outside Red Lodge,Photograph taken figure sitting creek outside Red Lodge
2889,36727,Class B,2006-09-13 12:00:00+00:00,46.96508,-114.0725, Biologist observes a biped on a ridge outside Missoula,Biologist observes biped ridge outside Missoula
2890,36759,Class B,2012-09-16 12:00:00+00:00,47.57549,-144.0265, Deer hunter on the Flathead Indian Reservation passes a tall biped on the roadside,Deer hunter Flathead Indian Reservation passes tall biped roadside
2891,37974,Class B,2012-11-24 12:00:00+00:00,46.48392,-111.2644, Elk hunter finds large bi-pedal tracks on Mount Baldy,Elk hunter finds large bi-pedal tracks Mount Baldy
2892,40412,Class B,2012-07-20 12:00:00+00:00,46.5252,-113.5911, Morning hike turns a veterinarian and her family into believers near Missoula,Morning hike turns veterinarian family believers near Missoula
2893,41782,Class B,2012-12-02 12:00:00+00:00,46.59692,-110.6268, Man-like figure seen running along a tree-line off Hwy. 12 near Checkerboard,Man-like figure seen running along tree-line Hwy. 12 near Checkerboard
2894,50297,Class B,2015-11-26 12:00:00+00:00,45.7922,-111.3637, Horse boarder hears possible vocalizations late at night west of Belgrade,Horse boarder hears possible vocalizations late night west Belgrade
2895,450,Class B,2000-09-09 12:00:00+00:00,35.8934,-81.98335, Possible vocalizations heard by campers on the Blueridge Parkway,Possible vocalizations heard campers Blueridge Parkway
2896,2054,Class B,2000-12-19 12:00:00+00:00,35.36,-82.4831," Tracks found before Christmas, near Hendersonville","Tracks found Christmas, near Hendersonville"
2897,2149,Class B,1987-03-22 12:00:00+00:00,36.3461,-81.38915, Park Rangers and residents of Glendale Springs observe large footprints in deep snow,Park Rangers residents Glendale Springs observe large footprints deep snow
2898,3270,Class B,2001-10-20 12:00:00+00:00,35.83845,-81.80479, Two experienced campers hear vocalizations unlike any thay are familiar with,Two experienced campers hear vocalizations unlike thay familiar
2899,3331,Class B,1998-09-09 12:00:00+00:00,35.94585,-81.7418," While out trout fishing, father and son come across one big footprint in the sand","While trout fishing, father son come across one big footprint sand"
2900,3334,Class B,1987-07-15 12:00:00+00:00,34.7576,-77.5873," Man hits 7 foot tall, reddish-brown creature with his car, then is pursued by the creature","Man hits 7 foot tall, reddish-brown creature car, pursued creature"
2901,3336,Class B,1998-03-31 12:00:00+00:00,34.3924,-77.7485, Person awakes to a 'howling' or 'wailing' sound just outside the house; he compares the sound to a recorded howl of a bigfoot,Person awakes 'howling' 'wailing' sound outside house; compares sound recorded howl bigfoot
2902,3338,Class B,1998-01-05 12:00:00+00:00,35.5605,-83.5214," Long trail of 13"" long human-like footprints found in deep snow and rough terrain","Long trail 13"" long human-like footprints found deep snow rough terrain"
2903,3339,Class B,1988-03-15 12:00:00+00:00,35.74875,-82.26195, Deep impressions seen in the snow,Deep impressions seen snow
2904,4763,Class B,1975-07-12 12:00:00+00:00,35.5131,-83.5582, Hikers find footprint in Great Smoky Mountains National Park.,Hikers find footprint Great Smoky Mountains National Park.
